진료년도,상병구분,시도,시군구,성별,연령군,환자수,입내원일수,요양급여비용총액
2023,ADHD,서울,노원구,남,80~89세,0,0,0
2023,ADHD,서울,노원구,남,90~99세,0,0,0
2023,ADHD,서울,노원구,남,100세 이상,0,0,0
2023,ADHD,서울,노원구,여,0~9세,134,829,63275160
2023,ADHD,서울,노원구,여,10~19세,415,2961,230283740
2023,ADHD,서울,노원구,여,20~29세,344,2403,193122930
2023,ADHD,서울,노원구,여,30~39세,143,1125,81298730
2023,ADHD,서울,노원구,여,40~49세,67,389,23015680
2023,ADHD,서울,노원구,여,50~59세,28,163,14321340
2023,ADHD,서울,노원구,여,60~69세,0,0,0
2023,ADHD,서울,노원구,여,70~79세,0,0,0
2023,ADHD,서울,노원구,여,80~89세,0,0,0
2023,ADHD,서울,노원구,여,90~99세,0,0,0
2023,ADHD,서울,노원구,여,100세 이상,0,0,0
2023,ADHD,서울,광진구,남,0~9세,298,1793,113666660
2023,ADHD,서울,광진구,남,10~19세,590,3309,253575750
2023,ADHD,서울,광진구,남,20~29세,427,2784,274392410
2023,ADHD,서울,광진구,남,30~39세,245,1695,181742810
2023,ADHD,서울,광진구,남,40~49세,53,302,33581580
2023,ADHD,서울,광진구,남,50~59세,10,43,5289570
2023,ADHD,서울,광진구,남,60~69세,0,0,0
2023,ADHD,서울,광진구,남,70~79세,0,0,0
2023,ADHD,서울,광진구,남,80~89세,0,0,0
2023,ADHD,서울,광진구,남,90~99세,0,0,0
2023,ADHD,서울,광진구,남,100세 이상,0,0,0
2023,ADHD,서울,광진구,여,0~9세,100,566,36331830
2023,ADHD,서울,광진구,여,10~19세,239,1275,106491800
2023,ADHD,서울,광진구,여,20~29세,621,4632,547303040
2023,ADHD,서울,광진구,여,30~39세,267,2070,255399000
2023,ADHD,서울,광진구,여,40~49세,55,321,30274080
2023,ADHD,서울,광진구,여,50~59세,14,75,7526020
2023,ADHD,서울,광진구,여,60~69세,0,0,0
2023,ADHD,서울,광진구,여,70~79세,0,0,0
2023,ADHD,서울,광진구,여,80~89세,0,0,0
2023,ADHD,서울,광진구,여,90~99세,0,0,0
2023,ADHD,서울,광진구,여,100세 이상,0,0,0
2023,ADHD,서울,강북구,남,0~9세,148,1056,143422780
2023,ADHD,서울,강북구,남,10~19세,162,1196,170800500
2023,ADHD,서울,강북구,남,20~29세,64,517,44554700
2023,ADHD,서울,강북구,남,30~39세,34,205,15391040
2023,ADHD,서울,강북구,남,40~49세,0,0,0
2023,ADHD,서울,강북구,남,50~59세,0,0,0
2023,ADHD,서울,강북구,남,60~69세,0,0,0
2023,ADHD,서울,강북구,남,70~79세,0,0,0
2023,ADHD,서울,강북구,남,80~89세,0,0,0
2023,ADHD,서울,강북구,남,90~99세,0,0,0
2023,ADHD,서울,강북구,남,100세 이상,0,0,0
2023,ADHD,서울,강북구,여,0~9세,56,284,38319270
2023,ADHD,서울,강북구,여,10~19세,81,651,80708550
2023,ADHD,서울,강북구,여,20~29세,75,371,40747410
2023,ADHD,서울,강북구,여,30~39세,27,178,17843990
2023,ADHD,서울,강북구,여,40~49세,12,70,6665270
2023,ADHD,서울,강북구,여,50~59세,0,0,0
2023,ADHD,서울,강북구,여,60~69세,0,0,0
2023,ADHD,서울,강북구,여,70~79세,0,0,0
2023,ADHD,서울,강북구,여,80~89세,0,0,0
2023,ADHD,서울,강북구,여,90~99세,0,0,0
2023,ADHD,서울,강북구,여,100세 이상,0,0,0
2023,ADHD,서울,금천구,남,0~9세,41,236,23415510
2023,ADHD,서울,금천구,남,10~19세,54,355,40851970
2023,ADHD,서울,금천구,남,20~29세,106,761,87996120
2023,ADHD,서울,금천구,남,30~39세,95,676,78756020
2023,ADHD,서울,금천구,남,40~49세,22,171,21251210
2023,ADHD,서울,금천구,남,50~59세,0,0,0
2023,ADHD,서울,금천구,남,60~69세,0,0,0
2023,ADHD,서울,금천구,남,70~79세,0,0,0
2023,ADHD,서울,금천구,남,80~89세,0,0,0
2023,ADHD,서울,금천구,남,90~99세,0,0,0
2023,ADHD,서울,금천구,남,100세 이상,0,0,0
2023,ADHD,서울,금천구,여,0~9세,0,0,0
2023,ADHD,서울,금천구,여,10~19세,19,149,15682870
2023,ADHD,서울,금천구,여,20~29세,141,1104,131848020
2023,ADHD,서울,금천구,여,30~39세,94,720,90856650
2023,ADHD,서울,금천구,여,40~49세,10,47,6177500
2023,ADHD,서울,금천구,여,50~59세,0,0,0
2023,ADHD,서울,금천구,여,60~69세,0,0,0
2023,ADHD,서울,금천구,여,70~79세,0,0,0
2023,ADHD,서울,금천구,여,80~89세,0,0,0
2023,ADHD,서울,금천구,여,90~99세,0,0,0
2023,ADHD,서울,금천구,여,100세 이상,0,0,0
2023,ADHD,부산,부산남구,남,0~9세,471,3754,273777400
2023,ADHD,부산,부산남구,남,10~19세,428,3338,291628090
2023,ADHD,부산,부산남구,남,20~29세,135,1298,123051860
2023,ADHD,부산,부산남구,남,30~39세,61,455,42452920
2023,ADHD,부산,부산남구,남,40~49세,18,87,7588090
2023,ADHD,부산,부산남구,남,50~59세,0,0,0
2023,ADHD,부산,부산남구,남,60~69세,0,0,0
2023,ADHD,부산,부산남구,남,70~79세,0,0,0
2023,ADHD,부산,부산남구,남,80~89세,0,0,0
2023,ADHD,부산,부산남구,남,90~99세,0,0,0
2023,ADHD,부산,부산남구,남,100세 이상,0,0,0
2023,ADHD,부산,부산남구,여,0~9세,146,1030,74729430
2023,ADHD,부산,부산남구,여,10~19세,203,1422,124055090
2023,ADHD,부산,부산남구,여,20~29세,159,1314,127801340
2023,ADHD,부산,부산남구,여,30~39세,58,494,47259570
2023,ADHD,부산,부산남구,여,40~49세,26,147,13519630
2023,ADHD,부산,부산남구,여,50~59세,0,0,0
2023,ADHD,부산,부산남구,여,60~69세,0,0,0
2023,ADHD,부산,부산남구,여,70~79세,0,0,0
2023,ADHD,부산,부산남구,여,80~89세,0,0,0
2023,ADHD,부산,부산남구,여,90~99세,0,0,0
2023,ADHD,부산,부산남구,여,100세 이상,0,0,0
2023,ADHD,부산,부산동구,남,0~9세,0,0,0
2023,ADHD,부산,부산동구,남,10~19세,0,0,0
2023,ADHD,부산,부산동구,남,20~29세,0,0,0
2023,ADHD,부산,부산동구,남,30~39세,0,0,0
2023,ADHD,부산,부산동구,남,40~49세,0,0,0
2023,ADHD,부산,부산동구,남,50~59세,0,0,0
2023,ADHD,부산,부산동구,남,60~69세,0,0,0
2023,ADHD,부산,부산동구,남,70~79세,0,0,0
2023,ADHD,부산,부산동구,남,80~89세,0,0,0
2023,ADHD,부산,부산동구,남,90~99세,0,0,0
2023,ADHD,부산,부산동구,남,100세 이상,0,0,0
2023,ADHD,부산,부산동구,여,0~9세,0,0,0
2023,ADHD,부산,부산동구,여,10~19세,0,0,0
2023,ADHD,부산,부산동구,여,20~29세,0,0,0
2023,ADHD,부산,부산동구,여,30~39세,0,0,0
2023,ADHD,부산,부산동구,여,40~49세,0,0,0
2023,ADHD,부산,부산동구,여,50~59세,0,0,0
2023,ADHD,부산,부산동구,여,60~69세,0,0,0
2023,ADHD,부산,부산동구,여,70~79세,0,0,0
2023,ADHD,부산,부산동구,여,80~89세,0,0,0
2023,ADHD,부산,부산동구,여,90~99세,0,0,0
2023,ADHD,부산,부산동구,여,100세 이상,0,0,0
2023,ADHD,부산,부산동래구,남,0~9세,409,4731,300203370
2023,ADHD,부산,부산동래구,남,10~19세,529,5871,372364980
2023,ADHD,부산,부산동래구,남,20~29세,259,2100,159699940
2023,ADHD,부산,부산동래구,남,30~39세,121,935,87741410
2023,ADHD,부산,부산동래구,남,40~49세,36,318,27314220
2023,ADHD,부산,부산동래구,남,50~59세,0,0,0
2023,ADHD,부산,부산동래구,남,60~69세,0,0,0
2023,ADHD,부산,부산동래구,남,70~79세,0,0,0
2023,ADHD,부산,부산동래구,남,80~89세,0,0,0
2023,ADHD,부산,부산동래구,남,90~99세,0,0,0
2023,ADHD,부산,부산동래구,남,100세 이상,0,0,0
2023,ADHD,부산,부산동래구,여,0~9세,113,1005,72251890
2023,ADHD,부산,부산동래구,여,10~19세,263,2669,170837470
2023,ADHD,부산,부산동래구,여,20~29세,316,2406,218200670
2023,ADHD,부산,부산동래구,여,30~39세,133,931,93025690
2023,ADHD,부산,부산동래구,여,40~49세,47,357,36386710
2023,ADHD,부산,부산동래구,여,50~59세,22,145,10741670
2023,ADHD,부산,부산동래구,여,60~69세,0,0,0
2023,ADHD,부산,부산동래구,여,70~79세,0,0,0
2023,ADHD,부산,부산동래구,여,80~89세,0,0,0
2023,ADHD,부산,부산동래구,여,90~99세,0,0,0
2023,ADHD,부산,부산동래구,여,100세 이상,0,0,0
2023,ADHD,부산,부산진구,남,0~9세,957,9118,560962160
2023,ADHD,부산,부산진구,남,10~19세,1511,15952,1132776800
2023,ADHD,부산,부산진구,남,20~29세,474,3925,335943720
2023,ADHD,부산,부산진구,남,30~39세,169,1298,114663840
2023,ADHD,부산,부산진구,남,40~49세,42,327,28975650
2023,ADHD,부산,부산진구,남,50~59세,0,0,0
2023,ADHD,부산,부산진구,남,60~69세,0,0,0
2023,ADHD,부산,부산진구,남,70~79세,0,0,0
2023,ADHD,부산,부산진구,남,80~89세,0,0,0
2023,ADHD,부산,부산진구,남,90~99세,0,0,0
2023,ADHD,부산,부산진구,남,100세 이상,0,0,0
2023,ADHD,부산,부산진구,여,0~9세,247,2178,129356270
2023,ADHD,부산,부산진구,여,10~19세,458,4492,294423040
2023,ADHD,부산,부산진구,여,20~29세,385,3184,272928490
2023,ADHD,부산,부산진구,여,30~39세,170,1601,124555920
2023,ADHD,부산,부산진구,여,40~49세,58,452,37738930
2023,ADHD,부산,부산진구,여,50~59세,11,61,4301580
2023,ADHD,부산,부산진구,여,60~69세,0,0,0
2023,ADHD,부산,부산진구,여,70~79세,0,0,0
2023,ADHD,부산,부산진구,여,80~89세,0,0,0
2023,ADHD,부산,부산진구,여,90~99세,0,0,0
2023,ADHD,부산,부산진구,여,100세 이상,0,0,0
2023,ADHD,부산,부산북구,남,0~9세,26,105,5273070
2023,ADHD,부산,부산북구,남,10~19세,91,719,45036130
2023,ADHD,부산,부산북구,남,20~29세,68,667,46671840
2023,ADHD,부산,부산북구,남,30~39세,31,202,15039080
2023,ADHD,부산,부산북구,남,40~49세,0,0,0
2023,ADHD,부산,부산북구,남,50~59세,0,0,0
2023,ADHD,부산,부산북구,남,60~69세,0,0,0
2023,ADHD,부산,부산북구,남,70~79세,0,0,0
2023,ADHD,부산,부산북구,남,80~89세,0,0,0
2023,ADHD,부산,부산북구,남,90~99세,0,0,0
2023,ADHD,부산,부산북구,남,100세 이상,0,0,0
2023,ADHD,부산,부산북구,여,0~9세,0,0,0
2023,ADHD,부산,부산북구,여,10~19세,47,355,20654760
2023,ADHD,부산,부산북구,여,20~29세,81,674,48277450
2023,ADHD,부산,부산북구,여,30~39세,32,231,17372560
2023,ADHD,부산,부산북구,여,40~49세,11,82,5300030
2023,ADHD,부산,부산북구,여,50~59세,0,0,0
2023,ADHD,부산,부산북구,여,60~69세,0,0,0
2023,ADHD,부산,부산북구,여,70~79세,0,0,0
2023,ADHD,부산,부산북구,여,80~89세,0,0,0
2023,ADHD,부산,부산북구,여,90~99세,0,0,0
2023,ADHD,부산,부산북구,여,100세 이상,0,0,0
2023,ADHD,부산,부산서구,남,0~9세,111,708,50326160
2023,ADHD,부산,부산서구,남,10~19세,169,1106,100526700
2023,ADHD,부산,부산서구,남,20~29세,72,711,56402420
2023,ADHD,부산,부산서구,남,30~39세,29,277,19344710
2023,ADHD,부산,부산서구,남,40~49세,0,0,0
2023,ADHD,부산,부산서구,남,50~59세,0,0,0
2023,ADHD,부산,부산서구,남,60~69세,0,0,0
2023,ADHD,부산,부산서구,남,70~79세,0,0,0
2023,ADHD,부산,부산서구,남,80~89세,0,0,0
2023,ADHD,부산,부산서구,남,90~99세,0,0,0
2023,ADHD,부산,부산서구,남,100세 이상,0,0,0
2023,ADHD,부산,부산서구,여,0~9세,34,231,14818460
2023,ADHD,부산,부산서구,여,10~19세,61,393,29449770
2023,ADHD,부산,부산서구,여,20~29세,79,727,45643120
2023,ADHD,부산,부산서구,여,30~39세,32,283,16517240
2023,ADHD,부산,부산서구,여,40~49세,11,115,5625860
2023,ADHD,부산,부산서구,여,50~59세,0,0,0
2023,ADHD,부산,부산서구,여,60~69세,0,0,0
2023,ADHD,부산,부산서구,여,70~79세,0,0,0
2023,ADHD,부산,부산서구,여,80~89세,0,0,0
2023,ADHD,부산,부산서구,여,90~99세,0,0,0
2023,ADHD,부산,부산서구,여,100세 이상,0,0,0
2023,ADHD,부산,부산영도구,남,0~9세,0,0,0
2023,ADHD,부산,부산영도구,남,10~19세,0,0,0
2023,ADHD,부산,부산영도구,남,20~29세,0,0,0
2023,ADHD,부산,부산영도구,남,30~39세,0,0,0
2023,ADHD,부산,부산영도구,남,40~49세,0,0,0
2023,ADHD,부산,부산영도구,남,50~59세,0,0,0
2023,ADHD,부산,부산영도구,남,60~69세,0,0,0
2023,ADHD,부산,부산영도구,남,70~79세,0,0,0
2023,ADHD,부산,부산영도구,남,80~89세,0,0,0
2023,ADHD,부산,부산영도구,남,90~99세,0,0,0
2023,ADHD,부산,부산영도구,남,100세 이상,0,0,0
2023,ADHD,부산,부산영도구,여,0~9세,0,0,0
2023,ADHD,부산,부산영도구,여,10~19세,0,0,0
2023,ADHD,부산,부산영도구,여,20~29세,0,0,0
2023,ADHD,부산,부산영도구,여,30~39세,0,0,0
2023,ADHD,부산,부산영도구,여,40~49세,0,0,0
2023,ADHD,부산,부산영도구,여,50~59세,0,0,0
2023,ADHD,부산,부산영도구,여,60~69세,0,0,0
2023,ADHD,부산,부산영도구,여,70~79세,0,0,0
2023,ADHD,부산,부산영도구,여,80~89세,0,0,0
2023,ADHD,부산,부산영도구,여,90~99세,0,0,0
2023,ADHD,부산,부산영도구,여,100세 이상,0,0,0
2023,ADHD,부산,부산중구,남,0~9세,0,0,0
2023,ADHD,부산,부산중구,남,10~19세,0,0,0
2023,ADHD,부산,부산중구,남,20~29세,13,59,8069660
2023,ADHD,부산,부산중구,남,30~39세,0,0,0
2023,ADHD,부산,부산중구,남,40~49세,0,0,0
2023,ADHD,부산,부산중구,남,50~59세,0,0,0
2023,ADHD,부산,부산중구,남,60~69세,0,0,0
2023,ADHD,부산,부산중구,남,70~79세,0,0,0
2023,ADHD,부산,부산중구,남,80~89세,0,0,0
2023,ADHD,부산,부산중구,남,90~99세,0,0,0
2023,ADHD,부산,부산중구,남,100세 이상,0,0,0
2023,ADHD,부산,부산중구,여,0~9세,0,0,0
2023,ADHD,부산,부산중구,여,10~19세,0,0,0
2023,ADHD,부산,부산중구,여,20~29세,0,0,0
2023,ADHD,부산,부산중구,여,30~39세,0,0,0
2023,ADHD,부산,부산중구,여,40~49세,0,0,0
2023,ADHD,부산,부산중구,여,50~59세,0,0,0
2023,ADHD,부산,부산중구,여,60~69세,0,0,0
2023,ADHD,부산,부산중구,여,70~79세,0,0,0
2023,ADHD,부산,부산중구,여,80~89세,0,0,0
2023,ADHD,부산,부산중구,여,90~99세,0,0,0
2023,ADHD,부산,부산중구,여,100세 이상,0,0,0
2023,ADHD,부산,부산해운대구,남,0~9세,500,3859,217421980
2023,ADHD,부산,부산해운대구,남,10~19세,1070,9930,590428350
2023,ADHD,부산,부산해운대구,남,20~29세,277,2420,196367950
2023,ADHD,부산,부산해운대구,남,30~39세,158,1296,118234990
2023,ADHD,부산,부산해운대구,남,40~49세,69,600,49418180
2023,ADHD,부산,부산해운대구,남,50~59세,12,149,11766680
2023,ADHD,부산,부산해운대구,남,60~69세,0,0,0
2023,ADHD,부산,부산해운대구,남,70~79세,0,0,0
2023,ADHD,부산,부산해운대구,남,80~89세,0,0,0
2023,ADHD,부산,부산해운대구,남,90~99세,0,0,0
2023,ADHD,부산,부산해운대구,남,100세 이상,0,0,0
2023,ADHD,부산,부산해운대구,여,0~9세,108,754,45995050
2023,ADHD,부산,부산해운대구,여,10~19세,369,3037,204723640
2023,ADHD,부산,부산해운대구,여,20~29세,274,2456,213966640
2023,ADHD,부산,부산해운대구,여,30~39세,121,975,85669970
2023,ADHD,부산,부산해운대구,여,40~49세,65,486,36511900
2023,ADHD,부산,부산해운대구,여,50~59세,20,124,8437150
2023,ADHD,부산,부산해운대구,여,60~69세,0,0,0
2023,ADHD,부산,부산해운대구,여,70~79세,0,0,0
2023,ADHD,부산,부산해운대구,여,80~89세,0,0,0
2023,ADHD,부산,부산해운대구,여,90~99세,0,0,0
2023,ADHD,부산,부산해운대구,여,100세 이상,0,0,0
2023,ADHD,부산,부산사하구,남,0~9세,123,1264,100641780
2023,ADHD,부산,부산사하구,남,10~19세,155,1399,116480620
2023,ADHD,부산,부산사하구,남,20~29세,78,582,47063440
2023,ADHD,부산,부산사하구,남,30~39세,37,282,23231510
2023,ADHD,부산,부산사하구,남,40~49세,11,85,7141870
2023,ADHD,부산,부산사하구,남,50~59세,0,0,0
2023,ADHD,부산,부산사하구,남,60~69세,0,0,0
2023,ADHD,부산,부산사하구,남,70~79세,0,0,0
2023,ADHD,부산,부산사하구,남,80~89세,0,0,0
2023,ADHD,부산,부산사하구,남,90~99세,0,0,0
2023,ADHD,부산,부산사하구,남,100세 이상,0,0,0
2023,ADHD,부산,부산사하구,여,0~9세,34,327,27698140
2023,ADHD,부산,부산사하구,여,10~19세,73,603,47716090
2023,ADHD,부산,부산사하구,여,20~29세,69,404,32451580
2023,ADHD,부산,부산사하구,여,30~39세,45,290,23783310
2023,ADHD,부산,부산사하구,여,40~49세,19,142,11370150
2023,ADHD,부산,부산사하구,여,50~59세,0,0,0
2023,ADHD,부산,부산사하구,여,60~69세,0,0,0
2023,ADHD,부산,부산사하구,여,70~79세,0,0,0
2023,ADHD,부산,부산사하구,여,80~89세,0,0,0
2023,ADHD,부산,부산사하구,여,90~99세,0,0,0
2023,ADHD,부산,부산사하구,여,100세 이상,0,0,0
2023,ADHD,부산,부산금정구,남,0~9세,23,119,6580360
2023,ADHD,부산,부산금정구,남,10~19세,77,391,26084760
2023,ADHD,부산,부산금정구,남,20~29세,91,577,38298650
2023,ADHD,부산,부산금정구,남,30~39세,30,196,14750910
2023,ADHD,부산,부산금정구,남,40~49세,0,0,0
2023,ADHD,부산,부산금정구,남,50~59세,0,0,0
2023,ADHD,부산,부산금정구,남,60~69세,0,0,0
2023,ADHD,부산,부산금정구,남,70~79세,0,0,0
2023,ADHD,부산,부산금정구,남,80~89세,0,0,0
2023,ADHD,부산,부산금정구,남,90~99세,0,0,0
2023,ADHD,부산,부산금정구,남,100세 이상,0,0,0
2023,ADHD,부산,부산금정구,여,0~9세,0,0,0
2023,ADHD,부산,부산금정구,여,10~19세,37,247,19152480
2023,ADHD,부산,부산금정구,여,20~29세,111,720,49732050
2023,ADHD,부산,부산금정구,여,30~39세,24,123,8747760
2023,ADHD,부산,부산금정구,여,40~49세,10,60,4192920
2023,ADHD,부산,부산금정구,여,50~59세,0,0,0
2023,ADHD,부산,부산금정구,여,60~69세,0,0,0
2023,ADHD,부산,부산금정구,여,70~79세,0,0,0
2023,ADHD,부산,부산금정구,여,80~89세,0,0,0
2023,ADHD,부산,부산금정구,여,90~99세,0,0,0
2023,ADHD,부산,부산금정구,여,100세 이상,0,0,0
2023,ADHD,부산,부산강서구,남,0~9세,16,61,1512360
2023,ADHD,부산,부산강서구,남,10~19세,0,0,0
2023,ADHD,부산,부산강서구,남,20~29세,12,36,4291160
2023,ADHD,부산,부산강서구,남,30~39세,16,95,9191770
2023,ADHD,부산,부산강서구,남,40~49세,0,0,0
2023,ADHD,부산,부산강서구,남,50~59세,0,0,0
2023,ADHD,부산,부산강서구,남,60~69세,0,0,0
2023,ADHD,부산,부산강서구,남,70~79세,0,0,0
2023,ADHD,부산,부산강서구,남,80~89세,0,0,0
2023,ADHD,부산,부산강서구,남,90~99세,0,0,0
2023,ADHD,부산,부산강서구,남,100세 이상,0,0,0
2023,ADHD,부산,부산강서구,여,0~9세,0,0,0
2023,ADHD,부산,부산강서구,여,10~19세,0,0,0
2023,ADHD,부산,부산강서구,여,20~29세,0,0,0
2023,ADHD,부산,부산강서구,여,30~39세,13,130,12001410
2023,ADHD,부산,부산강서구,여,40~49세,0,0,0
2023,ADHD,부산,부산강서구,여,50~59세,0,0,0
2023,ADHD,부산,부산강서구,여,60~69세,0,0,0
2023,ADHD,부산,부산강서구,여,70~79세,0,0,0
2023,ADHD,부산,부산강서구,여,80~89세,0,0,0
2023,ADHD,부산,부산강서구,여,90~99세,0,0,0
2023,ADHD,부산,부산강서구,여,100세 이상,0,0,0
2023,ADHD,부산,부산연제구,남,0~9세,1150,10634,1148782660
2023,ADHD,부산,부산연제구,남,10~19세,640,5436,486944910
2023,ADHD,부산,부산연제구,남,20~29세,148,1209,92823090
2023,ADHD,부산,부산연제구,남,30~39세,80,597,56415680
2023,ADHD,부산,부산연제구,남,40~49세,26,195,18439290
2023,ADHD,부산,부산연제구,남,50~59세,0,0,0
2023,ADHD,부산,부산연제구,남,60~69세,0,0,0
2023,ADHD,부산,부산연제구,남,70~79세,0,0,0
2023,ADHD,부산,부산연제구,남,80~89세,0,0,0
2023,ADHD,부산,부산연제구,남,90~99세,0,0,0
2023,ADHD,부산,부산연제구,남,100세 이상,0,0,0
2023,ADHD,부산,부산연제구,여,0~9세,328,2626,304519860
2023,ADHD,부산,부산연제구,여,10~19세,239,2010,204969340
2023,ADHD,부산,부산연제구,여,20~29세,178,1648,160242140
